session,hand_id,player,position,hole_cards,starting_stack,finishing_stack,profit
76b,76b_76_76,Budd,UTG,6h 8d,10000,10000,0
76b,76b_76_76,MrWhite,MP,Ks 4s,10000,10000,0
76b,76b_76_76,MrOrange,CO,7d As,10000,10000,0
76b,76b_76_76,Hattori,BTN,Js Kd,10000,10150,150
76b,76b_77_77,Pluribus,SB,2s Tc,10000,9950,-50
76b,76b_77_77,Budd,BB,7d 6d,10000,9800,-200
76b,76b_77_77,MrWhite,UTG,6c 4d,10000,10000,0
76b,76b_77_77,MrOrange,MP,As Qd,10000,10250,250
76b,76b_77_77,Hattori,CO,Kc 3c,10000,10000,0
76b,76b_77_77,MrBlue,BTN,2h 5s,10000,10000,0
76b,76b_78_78,Budd,SB,Jc 7d,10000,9950,-50
76b,76b_78_78,MrWhite,BB,Ah 7c,10000,9475,-525
76b,76b_78_78,MrOrange,UTG,9s Ac,10000,10000,0
76b,76b_78_78,Hattori,MP,3s Tc,10000,10000,0
76b,76b_78_78,MrBlue,CO,3h Ts,10000,10000,0
76b,76b_78_78,Pluribus,BTN,6h 6c,10000,10575,575
76b,76b_79_79,MrWhite,SB,4h 9s,10000,9950,-50
76b,76b_79_79,MrOrange,BB,4d Jc,10000,10050,50
76b,76b_79_79,Hattori,UTG,Ac 9h,10000,10000,0
76b,76b_79_79,MrBlue,MP,8d 3d,10000,10000,0
76b,76b_79_79,Pluribus,CO,Tc 2d,10000,10000,0
76b,76b_79_79,Budd,BTN,7d 3c,10000,10000,0
76b,76b_80_80,MrOrange,SB,7h Qh,10000,9950,-50
76b,76b_80_80,Hattori,BB,Ad Ts,10000,9575,-425
76b,76b_80_80,MrBlue,UTG,8c Kc,10000,10475,475
76b,76b_80_80,Pluribus,MP,6d 5s,10000,10000,0
76b,76b_80_80,Budd,CO,Qs 8s,10000,10000,0
76b,76b_80_80,MrWhite,BTN,Jc 2h,10000,10000,0
76b,76b_81_81,Hattori,SB,7c Jc,10000,9950,-50
76b,76b_81_81,MrBlue,BB,5h 4h,10000,10275,275
76b,76b_81_81,Pluribus,UTG,3d Tc,10000,10000,0
76b,76b_81_81,Budd,MP,6d 5d,10000,9775,-225
76b,76b_81_81,MrWhite,CO,9c Td,10000,10000,0
76b,76b_81_81,MrOrange,BTN,Qc 8c,10000,10000,0
76b,76b_82_82,MrBlue,SB,Jc 5h,10000,9950,-50
76b,76b_82_82,Pluribus,BB,7c 4d,10000,10050,50
76b,76b_82_82,Budd,UTG,4h 8s,10000,10000,0
76b,76b_82_82,MrWhite,MP,Ts 2d,10000,10000,0
76b,76b_82_82,MrOrange,CO,2s 7s,10000,10000,0
76b,76b_82_82,Hattori,BTN,4s Qh,10000,10000,0
76b,76b_83_83,Pluribus,SB,Jd Td,10000,11075,1075
76b,76b_83_83,Budd,BB,5h 9h,10000,9775,-225
76b,76b_83_83,MrWhite,UTG,7c 8c,10000,9775,-225
76b,76b_83_83,MrOrange,MP,Ah Ac,10000,9375,-625
76b,76b_83_83,Hattori,CO,9s 6d,10000,10000,0
76b,76b_83_83,MrBlue,BTN,As 4d,10000,10000,0
76b,76b_84_84,Budd,SB,5c Ad,10000,9950,-50
76b,76b_84_84,MrWhite,BB,Kh 3h,10000,10525,525
76b,76b_84_84,MrOrange,UTG,8s 3d,10000,10000,0
76b,76b_84_84,Hattori,MP,9h 5h,10000,10000,0
76b,76b_84_84,MrBlue,CO,6h Qc,10000,10000,0
76b,76b_84_84,Pluribus,BTN,8h 8d,10000,9525,-475
76b,76b_85_85,MrWhite,SB,Ks 9d,10000,9950,-50
76b,76b_85_85,MrOrange,BB,8h 6d,10000,9900,-100
76b,76b_85_85,Hattori,UTG,Th 6s,10000,10000,0
76b,76b_85_85,MrBlue,MP,Jc 2d,10000,10000,0
76b,76b_85_85,Pluribus,CO,8d Jh,10000,10000,0
76b,76b_85_85,Budd,BTN,9s 8s,10000,10150,150
76b,76b_86_86,MrOrange,SB,6s Ad,10000,9950,-50
76b,76b_86_86,Hattori,BB,7s 5s,10000,10050,50
76b,76b_86_86,MrBlue,UTG,5d Qs,10000,10000,0
76b,76b_86_86,Pluribus,MP,Jh 8s,10000,10000,0
76b,76b_86_86,Budd,CO,7d 6h,10000,10000,0
76b,76b_86_86,MrWhite,BTN,Tc 4c,10000,10000,0
76b,76b_87_87,Hattori,SB,Tc Ts,10000,9400,-600
76b,76b_87_87,MrBlue,BB,7c 9d,10000,9750,-250
76b,76b_87_87,Pluribus,UTG,2d Ad,10000,9400,-600
76b,76b_87_87,Budd,MP,Ac Jc,10000,11450,1450
76b,76b_87_87,MrWhite,CO,8h 6d,10000,10000,0
76b,76b_87_87,MrOrange,BTN,Qd 8d,10000,10000,0
76b,76b_88_88,MrBlue,SB,Ac 3d,10000,9700,-300
76b,76b_88_88,Pluribus,BB,Kh 7d,10000,10300,300
76b,76b_88_88,Budd,UTG,9h 5c,10000,10000,0
76b,76b_88_88,MrWhite,MP,7s Jc,10000,10000,0
76b,76b_88_88,MrOrange,CO,Ts 8s,10000,10000,0
76b,76b_88_88,Hattori,BTN,2d Jd,10000,10000,0
76b,76b_89_89,Pluribus,SB,9c Js,10000,9950,-50
76b,76b_89_89,Budd,BB,3s 7s,10000,10275,275
76b,76b_89_89,MrWhite,UTG,Jh Ac,10000,9775,-225
76b,76b_89_89,MrOrange,MP,5d Kd,10000,10000,0
76b,76b_89_89,Hattori,CO,Td 6s,10000,10000,0
76b,76b_89_89,MrBlue,BTN,Kh 5h,10000,10000,0
76b,76b_90_90,Budd,SB,Ah Ad,10000,20000,10000
76b,76b_90_90,MrWhite,BB,9h 9s,10000,0,-10000
76b,76b_90_90,MrOrange,UTG,4c As,10000,10000,0
76b,76b_90_90,Hattori,MP,7d Qd,10000,10000,0
76b,76b_90_90,MrBlue,CO,Kc 8d,10000,10000,0
76b,76b_90_90,Pluribus,BTN,3s 7s,10000,10000,0
76b,76b_91_91,MrWhite,SB,5d 2d,10000,9950,-50
76b,76b_91_91,MrOrange,BB,8s 3d,10000,9900,-100
76b,76b_91_91,Hattori,UTG,Qs Kh,10000,9800,-200
76b,76b_91_91,MrBlue,MP,7d 8d,10000,8675,-1325
76b,76b_91_91,Pluribus,CO,2c 8c,10000,10000,0
76b,76b_91_91,Budd,BTN,4h 4d,10000,11675,1675
76b,76b_92_92,MrOrange,SB,8c Kd,10000,9950,-50
76b,76b_92_92,Hattori,BB,6s Qh,10000,9900,-100
76b,76b_92_92,MrBlue,UTG,Ad 4s,10000,10000,0
76b,76b_92_92,Pluribus,MP,7s 5h,10000,10000,0
76b,76b_92_92,Budd,CO,6c Kh,10000,10000,0
76b,76b_92_92,MrWhite,BTN,Th Tc,10000,10150,150
76b,76b_93_93,Hattori,SB,9h 6d,10000,9950,-50
76b,76b_93_93,MrBlue,BB,Qd 8d,10000,10525,525
76b,76b_93_93,Pluribus,UTG,Ad 3d,10000,9525,-475
76b,76b_93_93,Budd,MP,7d Qc,10000,10000,0
76b,76b_93_93,MrWhite,CO,9c Ac,10000,10000,0
76b,76b_93_93,MrOrange,BTN,4d Kd,10000,10000,0
76b,76b_94_94,MrBlue,SB,5h 4c,10000,9950,-50
76b,76b_94_94,Pluribus,BB,3s 8c,10000,9900,-100
76b,76b_94_94,Budd,UTG,2h Ah,10000,10150,150
76b,76b_94_94,MrWhite,MP,Js 6c,10000,10000,0
76b,76b_94_94,MrOrange,CO,Ts Kh,10000,10000,0
76b,76b_94_94,Hattori,BTN,Qs 2s,10000,10000,0
76b,76b_95_95,Pluribus,SB,7d Ac,10000,10100,100
76b,76b_95_95,Budd,BB,3c 8s,10000,9900,-100
76b,76b_95_95,MrWhite,UTG,5d 9s,10000,10000,0
76b,76b_95_95,MrOrange,MP,4d Jc,10000,10000,0
76b,76b_95_95,Hattori,CO,6d Ah,10000,10000,0
76b,76b_95_95,MrBlue,BTN,3d Jh,10000,10000,0
76b,76b_96_96,Budd,SB,7h 3d,10000,9950,-50
76b,76b_96_96,MrWhite,BB,6c 8d,10000,9900,-100
76b,76b_96_96,MrOrange,UTG,Td Js,10000,10000,0
76b,76b_96_96,Hattori,MP,4c Tc,10000,10000,0
76b,76b_96_96,MrBlue,CO,5d Ks,10000,10000,0
76b,76b_96_96,Pluribus,BTN,9d Kd,10000,10150,150
76b,76b_97_97,MrWhite,SB,6c 7c,10000,12100,2100
76b,76b_97_97,MrOrange,BB,Jh 6d,10000,9900,-100
76b,76b_97_97,Hattori,UTG,5s Ah,10000,10000,0
76b,76b_97_97,MrBlue,MP,3d 3c,10000,9000,-1000
76b,76b_97_97,Pluribus,CO,5c Qs,10000,10000,0
76b,76b_97_97,Budd,BTN,9d 9c,10000,9000,-1000
76b,76b_98_98,MrOrange,SB,6s Ac,10000,9950,-50
76b,76b_98_98,Hattori,BB,5d 9s,10000,9900,-100
76b,76b_98_98,MrBlue,UTG,As Kc,10000,10150,150
76b,76b_98_98,Pluribus,MP,3s Th,10000,10000,0
76b,76b_98_98,Budd,CO,Kh 6h,10000,10000,0
76b,76b_98_98,MrWhite,BTN,7c Td,10000,10000,0
76b,76b_99_99,Hattori,SB,7d 8c,10000,9765,-235
76b,76b_99_99,MrBlue,BB,8s 2d,10000,10235,235
76b,76b_99_99,Pluribus,UTG,5d 2c,10000,10000,0
76b,76b_99_99,Budd,MP,6h Js,10000,10000,0
76b,76b_99_99,MrWhite,CO,Jh 9c,10000,10000,0
76b,76b_99_99,MrOrange,BTN,4s Ac,10000,10000,0
76b,76b_100_100,MrBlue,SB,Js 9h,10000,10750,750
76b,76b_100_100,Pluribus,BB,3s Ks,10000,9250,-750
76b,76b_100_100,Budd,UTG,9c Qh,10000,10000,0
76b,76b_100_100,MrWhite,MP,3c Qc,10000,10000,0
76b,76b_100_100,MrOrange,CO,Td 4d,10000,10000,0
76b,76b_100_100,Hattori,BTN,6h 9d,10000,10000,0
76b,76b_101_101,Pluribus,SB,Ah Js,10000,10325,325
76b,76b_101_101,Budd,BB,6d Jc,10000,9900,-100
76b,76b_101_101,MrWhite,UTG,3h 5h,10000,10000,0
76b,76b_101_101,MrOrange,MP,Ts 5c,10000,10000,0
76b,76b_101_101,Hattori,CO,2s Ks,10000,10000,0
76b,76b_101_101,MrBlue,BTN,Td Jh,10000,9775,-225
76b,76b_102_102,Budd,SB,8d 7c,10000,9950,-50
76b,76b_102_102,MrWhite,BB,6c 8h,10000,9900,-100
76b,76b_102_102,MrOrange,UTG,Qs Jh,10000,10000,0
76b,76b_102_102,Hattori,MP,7s Ac,10000,10000,0
76b,76b_102_102,MrBlue,CO,8c Ah,10000,10150,150
76b,76b_102_102,Pluribus,BTN,Td 6h,10000,10000,0
76b,76b_103_103,MrWhite,SB,9c 3h,10000,9950,-50
76b,76b_103_103,MrOrange,BB,3s 5h,10000,9900,-100
76b,76b_103_103,Hattori,UTG,Jh 8h,10000,10000,0
76b,76b_103_103,MrBlue,MP,Jd Qh,10000,10000,0
76b,76b_103_103,Pluribus,CO,9s Jc,10000,10000,0
76b,76b_103_103,Budd,BTN,4c 5c,10000,10150,150
76b,76b_104_104,MrOrange,SB,9c Kh,10000,9950,-50
76b,76b_104_104,Hattori,BB,6h Js,10000,9900,-100
76b,76b_104_104,MrBlue,UTG,9s Qc,10000,10000,0
76b,76b_104_104,Pluribus,MP,7c 4c,10000,10000,0
76b,76b_104_104,Budd,CO,Kd Ad,10000,10150,150
76b,76b_104_104,MrWhite,BTN,5d 2s,10000,10000,0
76b,76b_105_105,Hattori,SB,2h Qc,10000,9950,-50
76b,76b_105_105,MrBlue,BB,5h Ah,10000,10050,50
76b,76b_105_105,Pluribus,UTG,Ts 7c,10000,10000,0
76b,76b_105_105,Budd,MP,2d 4d,10000,10000,0
76b,76b_105_105,MrWhite,CO,3s 6d,10000,10000,0
76b,76b_105_105,MrOrange,BTN,6h 8s,10000,10000,0
76b,76b_106_106,MrBlue,SB,9s 9d,10000,9775,-225
76b,76b_106_106,Pluribus,BB,Kc 4c,10000,12537,2537
76b,76b_106_106,Budd,UTG,Jh 6s,10000,10000,0
76b,76b_106_106,MrWhite,MP,Kh 5c,10000,10000,0
76b,76b_106_106,MrOrange,CO,7c 3c,10000,10000,0
76b,76b_106_106,Hattori,BTN,Td Tc,10000,7688,-2312
76b,76b_107_107,Pluribus,SB,Kh 5c,10000,9950,-50
76b,76b_107_107,Budd,BB,4d 4h,10000,10361,361
76b,76b_107_107,MrWhite,UTG,Jh 6s,10000,10000,0
76b,76b_107_107,MrOrange,MP,4c 2h,10000,10000,0
76b,76b_107_107,Hattori,CO,As Kc,10000,9689,-311
76b,76b_107_107,MrBlue,BTN,Tc Ad,10000,10000,0
76b,76b_108_108,Budd,SB,Ah 6d,10000,9950,-50
76b,76b_108_108,MrWhite,BB,4s Kc,10000,9900,-100
76b,76b_108_108,MrOrange,UTG,Tc Js,10000,10000,0
76b,76b_108_108,Hattori,MP,7c Qs,10000,10000,0
76b,76b_108_108,MrBlue,CO,Qh Ad,10000,10150,150
76b,76b_108_108,Pluribus,BTN,7d 4h,10000,10000,0
76b,76b_109_109,MrWhite,SB,Ah 4s,10000,9950,-50
76b,76b_109_109,MrOrange,BB,Td Jh,10000,9800,-200
76b,76b_109_109,Hattori,UTG,Ac 2d,10000,10000,0
76b,76b_109_109,MrBlue,MP,Th 6d,10000,10000,0
76b,76b_109_109,Pluribus,CO,Ts Qs,10000,10250,250
76b,76b_109_109,Budd,BTN,2h 6s,10000,10000,0
76b,76b_110_110,MrOrange,SB,Ac Ah,10000,10100,100
76b,76b_110_110,Hattori,BB,7c 3s,10000,9900,-100
76b,76b_110_110,MrBlue,UTG,6h 5s,10000,10000,0
76b,76b_110_110,Pluribus,MP,5d 6s,10000,10000,0
76b,76b_110_110,Budd,CO,9h 3d,10000,10000,0
76b,76b_110_110,MrWhite,BTN,8h 7s,10000,10000,0
76b,76b_111_111,Hattori,SB,Ad Qc,10000,9100,-900
76b,76b_111_111,MrBlue,BB,Kd 9s,10000,9800,-200
76b,76b_111_111,Pluribus,UTG,Jh Ah,10000,11100,1100
76b,76b_111_111,Budd,MP,4d Kc,10000,10000,0
76b,76b_111_111,MrWhite,CO,Jc Qd,10000,10000,0
76b,76b_111_111,MrOrange,BTN,2c 8h,10000,10000,0
76b,76b_112_112,MrBlue,SB,2c Ks,10000,9950,-50
76b,76b_112_112,Pluribus,BB,Js 2h,10000,9900,-100
76b,76b_112_112,Budd,UTG,Jc 6s,10000,10000,0
76b,76b_112_112,MrWhite,MP,3h 4h,10000,10150,150
76b,76b_112_112,MrOrange,CO,3c 7s,10000,10000,0
76b,76b_112_112,Hattori,BTN,Th Qs,10000,10000,0
76b,76b_113_113,Pluribus,SB,Kc 5s,10000,10100,100
76b,76b_113_113,Budd,BB,2s 5c,10000,9900,-100
76b,76b_113_113,MrWhite,UTG,4d 2c,10000,10000,0
76b,76b_113_113,MrOrange,MP,Tc 7c,10000,10000,0
76b,76b_113_113,Hattori,CO,2d Ts,10000,10000,0
76b,76b_113_113,MrBlue,BTN,8d Th,10000,10000,0
76b,76b_114_114,Budd,SB,3s Tc,10000,9950,-50
76b,76b_114_114,MrWhite,BB,3c Kd,10000,9900,-100
76b,76b_114_114,MrOrange,UTG,5s Js,10000,10000,0
76b,76b_114_114,Hattori,MP,Qh 9s,10000,10000,0
76b,76b_114_114,MrBlue,CO,7s Ks,10000,10150,150
76b,76b_114_114,Pluribus,BTN,9h 4h,10000,10000,0
76b,76b_115_115,MrWhite,SB,8h 7s,10000,9950,-50
76b,76b_115_115,MrOrange,BB,3c Qh,10000,10050,50
76b,76b_115_115,Hattori,UTG,5s Kh,10000,10000,0
76b,76b_115_115,MrBlue,MP,Ts 2s,10000,10000,0
76b,76b_115_115,Pluribus,CO,6h 2h,10000,10000,0
76b,76b_115_115,Budd,BTN,6d Jc,10000,10000,0
76b,76b_116_116,MrOrange,SB,Ts 5d,10000,9950,-50
76b,76b_116_116,Hattori,BB,8c 5s,10000,10050,50
76b,76b_116_116,MrBlue,UTG,Kh 7h,10000,10000,0
76b,76b_116_116,Pluribus,MP,Qs 5h,10000,10000,0
76b,76b_116_116,Budd,CO,7c 3d,10000,10000,0
76b,76b_116_116,MrWhite,BTN,6h Tc,10000,10000,0
76b,76b_117_117,Hattori,SB,Ad 5s,10000,9950,-50
76b,76b_117_117,MrBlue,BB,6h 6d,10000,9626,-374
76b,76b_117_117,Pluribus,UTG,Ah 2c,10000,10000,0
76b,76b_117_117,Budd,MP,Jh 3s,10000,10000,0
76b,76b_117_117,MrWhite,CO,2s Td,10000,10000,0
76b,76b_117_117,MrOrange,BTN,Tc Ts,10000,10424,424
76b,76b_118_118,MrBlue,SB,4h 5d,10000,9900,-100
76b,76b_118_118,Pluribus,BB,Qh Jd,10000,10200,200
76b,76b_118_118,Budd,UTG,Th 4s,10000,9900,-100
76b,76b_118_118,MrWhite,MP,9d Qc,10000,10000,0
76b,76b_118_118,MrOrange,CO,6d 2c,10000,10000,0
76b,76b_118_118,Hattori,BTN,8d 5c,10000,10000,0
76b,76b_119_119,Pluribus,SB,7c 9c,10000,9950,-50
76b,76b_119_119,Budd,BB,2s Td,10000,9900,-100
76b,76b_119_119,MrWhite,UTG,6s 4s,10000,10000,0
76b,76b_119_119,MrOrange,MP,Tc 7h,10000,10000,0
76b,76b_119_119,Hattori,CO,Qd 3d,10000,10000,0
76b,76b_119_119,MrBlue,BTN,6c 8c,10000,10150,150
76b,76b_120_120,Budd,SB,8s 5h,10000,9950,-50
76b,76b_120_120,MrWhite,BB,3s Qc,10000,9900,-100
76b,76b_120_120,MrOrange,UTG,3c Ac,10000,10150,150
76b,76b_120_120,Hattori,MP,8c 6s,10000,10000,0
76b,76b_120_120,MrBlue,CO,7s 2c,10000,10000,0
76b,76b_120_120,Pluribus,BTN,5s 4d,10000,10000,0
76b,76b_121_121,MrWhite,SB,4s 5h,10000,9950,-50
76b,76b_121_121,MrOrange,BB,Kd 8c,10000,9900,-100
76b,76b_121_121,Hattori,UTG,6d Kc,10000,10000,0
76b,76b_121_121,MrBlue,MP,5d Jh,10000,10000,0
76b,76b_121_121,Pluribus,CO,7d 7s,10000,10150,150
76b,76b_121_121,Budd,BTN,2c Qs,10000,10000,0
76b,76b_122_122,MrOrange,SB,Kh 4c,10000,9950,-50
76b,76b_122_122,Hattori,BB,5c 2s,10000,9900,-100
76b,76b_122_122,MrBlue,UTG,5s Jh,10000,10000,0
76b,76b_122_122,Pluribus,MP,Ac 6c,10000,10150,150
76b,76b_122_122,Budd,CO,9h 5h,10000,10000,0
76b,76b_122_122,MrWhite,BTN,4s 3d,10000,10000,0
76b,76b_123_123,Hattori,SB,7d Td,10000,10100,100
76b,76b_123_123,MrBlue,BB,3h 7c,10000,9900,-100
76b,76b_123_123,Pluribus,UTG,8h 9d,10000,10000,0
76b,76b_123_123,Budd,MP,6d Ah,10000,10000,0
76b,76b_123_123,MrWhite,CO,Kc 2s,10000,10000,0
76b,76b_123_123,MrOrange,BTN,Qd 2d,10000,10000,0
76b,76b_124_124,MrBlue,SB,4h 7d,10000,9950,-50
76b,76b_124_124,Pluribus,BB,Qc Ac,10000,11587,1587
76b,76b_124_124,Budd,UTG,Ah 7h,10000,9775,-225
76b,76b_124_124,MrWhite,MP,Qh Kd,10000,10000,0
76b,76b_124_124,MrOrange,CO,Td Ts,10000,8688,-1312
76b,76b_124_124,Hattori,BTN,Tc Jh,10000,10000,0
76b,76b_125_125,Pluribus,SB,8d 7h,10000,9950,-50
76b,76b_125_125,Budd,BB,6h Kd,10000,9900,-100
76b,76b_125_125,MrWhite,UTG,7d 5c,10000,10000,0
76b,76b_125_125,MrOrange,MP,Th Tc,10000,7645,-2355
76b,76b_125_125,Hattori,CO,5h 4c,10000,10000,0
76b,76b_125_125,MrBlue,BTN,Jd Jh,10000,12505,2505
76b,76b_126_126,Budd,SB,4h 9s,10000,9950,-50
76b,76b_126_126,MrWhite,BB,7s Ah,10000,9575,-425
76b,76b_126_126,MrOrange,UTG,7c Kc,10000,10000,0
76b,76b_126_126,Hattori,MP,Td 6c,10000,10000,0
76b,76b_126_126,MrBlue,CO,3s Th,10000,10000,0
76b,76b_126_126,Pluribus,BTN,4c Qc,10000,10475,475
76b,76b_127_127,MrWhite,SB,8h Qs,10000,9950,-50
76b,76b_127_127,MrOrange,BB,Qd 3h,10000,9900,-100
76b,76b_127_127,Hattori,UTG,6d 7s,10000,10000,0
76b,76b_127_127,MrBlue,MP,Ah Qc,10000,10150,150
76b,76b_127_127,Pluribus,CO,4d 5s,10000,10000,0
76b,76b_127_127,Budd,BTN,8s 5c,10000,10000,0
76b,76b_128_128,MrOrange,SB,Jd Ah,10000,9950,-50
76b,76b_128_128,Hattori,BB,8h 4s,10000,9900,-100
76b,76b_128_128,MrBlue,UTG,4d 5s,10000,10000,0
76b,76b_128_128,Pluribus,MP,Tc Qc,10000,10850,850
76b,76b_128_128,Budd,CO,Ad Td,10000,9300,-700
76b,76b_128_128,MrWhite,BTN,2s 9h,10000,10000,0
76b,76b_129_129,Hattori,SB,Th 8s,10000,9950,-50
76b,76b_129_129,MrBlue,BB,3s 5c,10000,10475,475
76b,76b_129_129,Pluribus,UTG,Ks Jd,10000,9575,-425
76b,76b_129_129,Budd,MP,7s Qh,10000,10000,0
76b,76b_129_129,MrWhite,CO,2c 9s,10000,10000,0
76b,76b_129_129,MrOrange,BTN,8h 6c,10000,10000,0
76b,76b_130_130,MrBlue,SB,2h Jc,10000,9950,-50
76b,76b_130_130,Pluribus,BB,Kh 5s,10000,10025,25
76b,76b_130_130,Budd,UTG,3d Ks,10000,10000,0
76b,76b_130_130,MrWhite,MP,6h Qs,10000,10000,0
76b,76b_130_130,MrOrange,CO,6d 7c,10000,10000,0
76b,76b_130_130,Hattori,BTN,Ts Kc,10000,10025,25
76b,76b_131_131,Pluribus,SB,6c Ah,10000,9800,-200
76b,76b_131_131,Budd,BB,2c Qc,10000,10200,200
76b,76b_131_131,MrWhite,UTG,8s 3s,10000,10000,0
76b,76b_131_131,MrOrange,MP,6h Js,10000,10000,0
76b,76b_131_131,Hattori,CO,Kh 9d,10000,10000,0
76b,76b_131_131,MrBlue,BTN,3h 8d,10000,10000,0
76b,76b_132_132,Budd,SB,6c 2s,10000,9950,-50
76b,76b_132_132,MrWhite,BB,As 3h,10000,9800,-200
76b,76b_132_132,MrOrange,UTG,2h Qs,10000,10000,0
76b,76b_132_132,Hattori,MP,Qc Ah,10000,10250,250
76b,76b_132_132,MrBlue,CO,Kc 3c,10000,10000,0
76b,76b_132_132,Pluribus,BTN,9c Ks,10000,10000,0
76b,76b_133_133,MrWhite,SB,Tc Jd,10000,9950,-50
76b,76b_133_133,MrOrange,BB,Ts Kd,10000,9800,-200
76b,76b_133_133,Hattori,UTG,6h Qh,10000,10000,0
76b,76b_133_133,MrBlue,MP,3s Ac,10000,10000,0
76b,76b_133_133,Pluribus,CO,Td Ks,10000,10250,250
76b,76b_133_133,Budd,BTN,5h 7d,10000,10000,0
76b,76b_134_134,MrOrange,SB,3s 6s,10000,9950,-50
76b,76b_134_134,Hattori,BB,Kc As,10000,10050,50
76b,76b_134_134,MrBlue,UTG,4d 7d,10000,10000,0
76b,76b_134_134,Pluribus,MP,Qc 2d,10000,10000,0
76b,76b_134_134,Budd,CO,3h 7s,10000,10000,0
76b,76b_134_134,MrWhite,BTN,Td 5h,10000,10000,0
76b,76b_135_135,Hattori,SB,3d 7s,10000,9950,-50
76b,76b_135_135,MrBlue,BB,2c Ts,10000,9900,-100
76b,76b_135_135,Pluribus,UTG,Ac Ad,10000,10150,150
76b,76b_135_135,Budd,MP,2s 7h,10000,10000,0
76b,76b_135_135,MrWhite,CO,Qd 6s,10000,10000,0
76b,76b_135_135,MrOrange,BTN,As 5d,10000,10000,0
76b,76b_136_136,MrBlue,SB,Kc Ac,10000,15425,5425
76b,76b_136_136,Pluribus,BB,4d 8h,10000,9900,-100
76b,76b_136_136,Budd,UTG,Ah 6d,10000,10000,0
76b,76b_136_136,MrWhite,MP,Jc As,10000,9775,-225
76b,76b_136_136,MrOrange,CO,Ad 9s,10000,10000,0
76b,76b_136_136,Hattori,BTN,Js Ks,10000,4900,-5100
76b,76b_137_137,Pluribus,SB,As 9s,10000,9775,-225
76b,76b_137_137,Budd,BB,Ad 9h,10000,9775,-225
76b,76b_137_137,MrWhite,UTG,3c 3h,10000,10450,450
76b,76b_137_137,MrOrange,MP,Qc 5s,10000,10000,0
76b,76b_137_137,Hattori,CO,4d 9d,10000,10000,0
76b,76b_137_137,MrBlue,BTN,7s Jc,10000,10000,0
76b,76b_138_138,Budd,SB,Ks Tc,10000,9950,-50
76b,76b_138_138,MrWhite,BB,5s 3d,10000,9900,-100
76b,76b_138_138,MrOrange,UTG,Qs 4h,10000,10000,0
76b,76b_138_138,Hattori,MP,6c 8s,10000,10000,0
76b,76b_138_138,MrBlue,CO,4d 9c,10000,10000,0
76b,76b_138_138,Pluribus,BTN,Kh Ts,10000,10150,150
76b,76b_139_139,MrWhite,SB,8d 7h,10000,9950,-50
76b,76b_139_139,MrOrange,BB,4c 4h,10000,9900,-100
76b,76b_139_139,Hattori,UTG,Td 9c,10000,10000,0
76b,76b_139_139,MrBlue,MP,Tc Ah,10000,10000,0
76b,76b_139_139,Pluribus,CO,8h Jh,10000,9800,-200
76b,76b_139_139,Budd,BTN,Ad 4d,10000,10350,350
76b,76b_140_140,MrOrange,SB,9s Qs,10000,9950,-50
76b,76b_140_140,Hattori,BB,Jc 7d,10000,9900,-100
76b,76b_140_140,MrBlue,UTG,Td 9c,10000,10000,0
76b,76b_140_140,Pluribus,MP,4d 8c,10000,10000,0
76b,76b_140_140,Budd,CO,5d Ks,10000,10000,0
76b,76b_140_140,MrWhite,BTN,Ac Ts,10000,10150,150
76b,76b_141_141,Hattori,SB,6c As,10000,10385,385
76b,76b_141_141,MrBlue,BB,Kh 2s,10000,9615,-385
76b,76b_141_141,Pluribus,UTG,5c 7s,10000,10000,0
76b,76b_141_141,Budd,MP,4h Qh,10000,10000,0
76b,76b_141_141,MrWhite,CO,9s Ah,10000,10000,0
76b,76b_141_141,MrOrange,BTN,Jc 7c,10000,10000,0
76b,76b_142_142,MrBlue,SB,Td 3d,10000,10100,100
76b,76b_142_142,Pluribus,BB,Ah 6h,10000,9900,-100
76b,76b_142_142,Budd,UTG,9h 6c,10000,10000,0
76b,76b_142_142,MrWhite,MP,2c 8h,10000,10000,0
76b,76b_142_142,MrOrange,CO,7h 5h,10000,10000,0
76b,76b_142_142,Hattori,BTN,2h Ac,10000,10000,0
76b,76b_143_143,Pluribus,SB,Qc Kc,10000,10325,325
76b,76b_143_143,Budd,BB,Jc 8s,10000,9900,-100
76b,76b_143_143,MrWhite,UTG,Qh Ac,10000,9775,-225
76b,76b_143_143,MrOrange,MP,9d Td,10000,10000,0
76b,76b_143_143,Hattori,CO,5c 4d,10000,10000,0
76b,76b_143_143,MrBlue,BTN,6h 8c,10000,10000,0
76b,76b_144_144,Budd,SB,9s Jd,10000,6250,-3750
76b,76b_144_144,MrWhite,BB,9h Kc,10000,13750,3750
76b,76b_144_144,MrOrange,UTG,Ad 8s,10000,10000,0
76b,76b_144_144,Hattori,MP,3s Ts,10000,10000,0
76b,76b_144_144,MrBlue,CO,4c Kd,10000,10000,0
76b,76b_144_144,Pluribus,BTN,Kh 4d,10000,10000,0
76b,76b_145_145,MrWhite,SB,7h Ts,10000,9950,-50
76b,76b_145_145,MrOrange,BB,3s Qh,10000,9900,-100
76b,76b_145_145,Hattori,UTG,7d Qs,10000,10000,0
76b,76b_145_145,MrBlue,MP,Jc 9d,10000,10000,0
76b,76b_145_145,Pluribus,CO,8h 4h,10000,10000,0
76b,76b_145_145,Budd,BTN,9s Jh,10000,10150,150
